,trade_date,label_ko,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
7162,2023-08-14,유동자산,20220930,84705727453.0,20230814001374.0,분기보고서 (2023.06),20230814.0,2023-08-14,8870.0,168401.0,금비
7163,2023-08-14,비유동자산,20220930,222608166911.0,20230814001374.0,분기보고서 (2023.06),20230814.0,2023-08-14,8870.0,168401.0,금비
7164,2023-08-14,자산총계,20220930,307313894364.0,20230814001374.0,분기보고서 (2023.06),20230814.0,2023-08-14,8870.0,168401.0,금비
7165,2023-08-14,유동부채,20220930,79004754624.0,20230814001374.0,분기보고서 (2023.06),20230814.0,2023-08-14,8870.0,168401.0,금비
7166,2023-08-14,비유동부채,20220930,94719621375.0,20230814001374.0,분기보고서 (2023.06),20230814.0,2023-08-14,8870.0,168401.0,금비
7167,2023-08-14,부채총계,20220930,173724375999.0,20230814001374.0,분기보고서 (2023.06),20230814.0,2023-08-14,8870.0,168401.0,금비
7168,2023-08-14,자본총계,20220930,133589518365.0,20230814001374.0,분기보고서 (2023.06),20230814.0,2023-08-14,8870.0,168401.0,금비
7169,2023-08-14,유동자산,20230630,68334927386.0,20230814003064.0,반기보고서 (2023.06),20230814.0,2023-08-14,10600.0,141273.0,웰바이오텍
7170,2023-08-14,비유동자산,20230630,12555790070.0,20230814003064.0,반기보고서 (2023.06),20230814.0,2023-08-14,10600.0,141273.0,웰바이오텍
7171,2023-08-14,유동부채,20230630,26800500608.0,20230814003064.0,반기보고서 (2023.06),20230814.0,2023-08-14,10600.0,141273.0,웰바이오텍
7172,2023-08-14,비유동부채,20230630,1937168648.0,20230814003064.0,반기보고서 (2023.06),20230814.0,2023-08-14,10600.0,141273.0,웰바이오텍
7173,2023-08-14,유동자산,20221231,47853937546.0,20230814003064.0,반기보고서 (2023.06),20230814.0,2023-08-14,10600.0,141273.0,웰바이오텍
7174,2023-08-14,비유동자산,20221231,12353875336.0,20230814003064.0,반기보고서 (2023.06),20230814.0,2023-08-14,10600.0,141273.0,웰바이오텍
7175,2023-08-14,유동부채,20221231,21067404415.0,20230814003064.0,반기보고서 (2023.06),20230814.0,2023-08-14,10600.0,141273.0,웰바이오텍
7176,2023-08-14,비유동부채,20221231,1342887664.0,20230814003064.0,반기보고서 (2023.06),20230814.0,2023-08-14,10600.0,141273.0,웰바이오텍
7177,2023-08-14,유동자산,20230630,78641352602.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7178,2023-08-14,비유동자산,20230630,98262416953.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7179,2023-08-14,자산총계,20230630,176903769555.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7180,2023-08-14,유동부채,20230630,29216176500.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7181,2023-08-14,비유동부채,20230630,16308523782.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7182,2023-08-14,부채총계,20230630,45524700282.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7183,2023-08-14,자본총계,20230630,131379069273.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7184,2023-08-14,유동자산,20221231,85643414298.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7185,2023-08-14,비유동자산,20221231,100102520613.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7186,2023-08-14,자산총계,20221231,185745934911.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7187,2023-08-14,유동부채,20221231,40936876556.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7188,2023-08-14,비유동부채,20221231,16577515563.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7189,2023-08-14,부채총계,20221231,57514392119.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7190,2023-08-14,자본총계,20221231,128231542792.0,20230814001136.0,반기보고서 (2023.06),20230814.0,2023-08-14,85310.0,172228.0,엔케이
7191,2023-08-14,유동자산,20230630,18211852473.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7192,2023-08-14,비유동자산,20230630,327163675260.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7193,2023-08-14,자산총계,20230630,345375527733.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7194,2023-08-14,유동부채,20230630,9192271705.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7195,2023-08-14,비유동부채,20230630,188120921672.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7196,2023-08-14,부채총계,20230630,197313193377.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7197,2023-08-14,자본총계,20230630,148062334356.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7198,2023-08-14,유동자산,20230331,14563288200.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7199,2023-08-14,비유동자산,20230331,325537828088.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7200,2023-08-14,자산총계,20230331,340101116288.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7201,2023-08-14,유동부채,20230331,3291425070.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7202,2023-08-14,비유동부채,20230331,187182928403.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7203,2023-08-14,부채총계,20230331,190474353473.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7204,2023-08-14,자본총계,20230331,149626762815.0,20230814001459.0,반기보고서 (2023.06),20230814.0,2023-08-14,396690.0,1576102.0,미래에셋글로벌리츠
7205,2023-08-14,유동자산,20230630,60853357476.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7206,2023-08-14,비유동자산,20230630,86589593919.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7207,2023-08-14,자산총계,20230630,147442951395.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7208,2023-08-14,유동부채,20230630,58360966648.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7209,2023-08-14,비유동부채,20230630,9281959272.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7210,2023-08-14,부채총계,20230630,67642925920.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7211,2023-08-14,자본총계,20230630,79800025475.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7212,2023-08-14,유동자산,20221231,57906204735.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7213,2023-08-14,비유동자산,20221231,89486296212.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7214,2023-08-14,자산총계,20221231,147392500947.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7215,2023-08-14,유동부채,20221231,49381850760.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7216,2023-08-14,비유동부채,20221231,15554369928.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7217,2023-08-14,부채총계,20221231,64936220688.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7218,2023-08-14,자본총계,20221231,82456280259.0,20230814002735.0,반기보고서 (2023.06),20230814.0,2023-08-14,890.0,123541.0,보해양조
7219,2023-08-14,유동자산,20230630,43463603374.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7220,2023-08-14,비유동자산,20230630,208118576931.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7221,2023-08-14,자산총계,20230630,251582180305.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7222,2023-08-14,유동부채,20230630,81753079783.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7223,2023-08-14,비유동부채,20230630,74138515247.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7224,2023-08-14,부채총계,20230630,155891595030.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7225,2023-08-14,자본총계,20230630,95690585275.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7226,2023-08-14,유동자산,20221231,33746274549.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7227,2023-08-14,비유동자산,20221231,208604446844.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7228,2023-08-14,자산총계,20221231,242350721393.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7229,2023-08-14,유동부채,20221231,56054142465.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7230,2023-08-14,비유동부채,20221231,90165501899.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7231,2023-08-14,부채총계,20221231,146219644364.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7232,2023-08-14,자본총계,20221231,96131077029.0,20230814001003.0,반기보고서 (2023.06),20230814.0,2023-08-14,6880.0,136402.0,신송홀딩스
7233,2023-08-14,유동자산,20230630,217090707784.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7234,2023-08-14,비유동자산,20230630,97154858703.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7235,2023-08-14,자산총계,20230630,314245566487.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7236,2023-08-14,유동부채,20230630,38059263566.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7237,2023-08-14,비유동부채,20230630,8083899619.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7238,2023-08-14,부채총계,20230630,46143163185.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7239,2023-08-14,자본총계,20230630,268102403302.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7240,2023-08-14,유동자산,20221231,201631943530.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7241,2023-08-14,비유동자산,20221231,107022847651.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7242,2023-08-14,자산총계,20221231,308654791181.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7243,2023-08-14,유동부채,20221231,41011848299.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7244,2023-08-14,비유동부채,20221231,8772032290.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7245,2023-08-14,부채총계,20221231,49783880589.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7246,2023-08-14,자본총계,20221231,258870910592.0,20230814002575.0,반기보고서 (2023.06),20230814.0,2023-08-14,6660.0,126201.0,삼성공조
7247,2023-08-14,유동자산,20230630,189505620046.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7248,2023-08-14,비유동자산,20230630,851988228323.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7249,2023-08-14,자산총계,20230630,1041493848369.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7250,2023-08-14,유동부채,20230630,333615493055.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7251,2023-08-14,비유동부채,20230630,204713608546.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7252,2023-08-14,부채총계,20230630,538329101601.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7253,2023-08-14,자본총계,20230630,503164746768.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7254,2023-08-14,유동자산,20221231,390320002621.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7255,2023-08-14,비유동자산,20221231,855699561621.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7256,2023-08-14,자산총계,20221231,1246019564242.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7257,2023-08-14,유동부채,20221231,319755607767.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7258,2023-08-14,비유동부채,20221231,446713538520.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7259,2023-08-14,부채총계,20221231,766469146287.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7260,2023-08-14,자본총계,20221231,479550417955.0,20230814002693.0,반기보고서 (2023.06),20230814.0,2023-08-14,33180.0,193009.0,KH 필룩스
7261,2023-08-14,유동자산,20230630,673549662376.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7262,2023-08-14,비유동자산,20230630,554781518000.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7263,2023-08-14,자산총계,20230630,1228331180376.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7264,2023-08-14,유동부채,20230630,803945439240.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7265,2023-08-14,비유동부채,20230630,151779718687.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7266,2023-08-14,부채총계,20230630,955725157927.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7267,2023-08-14,자본총계,20230630,272606022449.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7268,2023-08-14,유동자산,20221231,627474797470.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7269,2023-08-14,비유동자산,20221231,549743300890.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7270,2023-08-14,자산총계,20221231,1177218098360.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7271,2023-08-14,유동부채,20221231,806733242379.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7272,2023-08-14,비유동부채,20221231,119886866297.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7273,2023-08-14,부채총계,20221231,926620108676.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7274,2023-08-14,자본총계,20221231,250597989684.0,20230814000590.0,반기보고서 (2023.06),20230814.0,2023-08-14,13520.0,166272.0,화승코퍼레이션
7275,2023-08-14,유동자산,20230630,149338503154.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7276,2023-08-14,비유동자산,20230630,257548167748.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7277,2023-08-14,자산총계,20230630,406886670902.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7278,2023-08-14,유동부채,20230630,159555108074.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7279,2023-08-14,비유동부채,20230630,51032617340.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7280,2023-08-14,부채총계,20230630,210587725414.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7281,2023-08-14,자본총계,20230630,196298945488.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7282,2023-08-14,유동자산,20221231,140428558016.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7283,2023-08-14,비유동자산,20221231,235683165314.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7284,2023-08-14,자산총계,20221231,376111723330.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7285,2023-08-14,유동부채,20221231,132962186534.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7286,2023-08-14,비유동부채,20221231,68590740546.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7287,2023-08-14,부채총계,20221231,201552927080.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7288,2023-08-14,자본총계,20221231,174558796250.0,20230814001570.0,반기보고서 (2023.06),20230814.0,2023-08-14,910.0,144252.0,유니온
7289,2023-08-14,유동자산,20230630,354005744068.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7290,2023-08-14,비유동자산,20230630,128637532342.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7291,2023-08-14,자산총계,20230630,482643276410.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7292,2023-08-14,유동부채,20230630,271227883676.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7293,2023-08-14,비유동부채,20230630,8972216218.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7294,2023-08-14,부채총계,20230630,280200099894.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7295,2023-08-14,자본총계,20230630,202443176516.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7296,2023-08-14,유동자산,20221231,419799819638.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7297,2023-08-14,비유동자산,20221231,138609611912.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7298,2023-08-14,자산총계,20221231,558409431550.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7299,2023-08-14,유동부채,20221231,331092502383.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7300,2023-08-14,비유동부채,20221231,27435765336.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7301,2023-08-14,부채총계,20221231,358528267719.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7302,2023-08-14,자본총계,20221231,199881163831.0,20230811002639.0,반기보고서 (2023.06),20230814.0,2023-08-14,31820.0,186559.0,콤텍시스템
7303,2023-08-14,유동자산,20230630,34275202633.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7304,2023-08-14,비유동자산,20230630,55075637988.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7305,2023-08-14,자산총계,20230630,89350840621.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7306,2023-08-14,유동부채,20230630,25081307891.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7307,2023-08-14,비유동부채,20230630,11814699129.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7308,2023-08-14,부채총계,20230630,36896007020.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7309,2023-08-14,자본총계,20230630,52454833601.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7310,2023-08-14,유동자산,20221231,33928799916.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7311,2023-08-14,비유동자산,20221231,48791154770.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7312,2023-08-14,자산총계,20221231,82719954686.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7313,2023-08-14,유동부채,20221231,22392612400.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7314,2023-08-14,비유동부채,20221231,9097870664.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7315,2023-08-14,부채총계,20221231,31490483064.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7316,2023-08-14,자본총계,20221231,51229471622.0,20230814000666.0,반기보고서 (2023.06),20230814.0,2023-08-14,3780.0,150439.0,진양산업
7317,2023-08-15,,,,,,,,,,
7318,2023-08-16,유동자산,20230630,18211852473.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7319,2023-08-16,비유동자산,20230630,327163675260.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7320,2023-08-16,자산총계,20230630,345375527733.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7321,2023-08-16,유동부채,20230630,9192271705.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7322,2023-08-16,비유동부채,20230630,188120921672.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7323,2023-08-16,부채총계,20230630,197313193377.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7324,2023-08-16,자본총계,20230630,148062334356.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7325,2023-08-16,유동자산,20230331,14563288200.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7326,2023-08-16,비유동자산,20230331,325537828088.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7327,2023-08-16,자산총계,20230331,340101116288.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7328,2023-08-16,유동부채,20230331,3291425070.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7329,2023-08-16,비유동부채,20230331,187182928403.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7330,2023-08-16,부채총계,20230331,190474353473.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7331,2023-08-16,자본총계,20230331,149626762815.0,20230816000115.0,[기재정정]반기보고서 (2023.06),20230816.0,2023-08-16,396690.0,1576102.0,미래에셋글로벌리츠
7332,2023-08-17,,,,,,,,,,
7333,2023-08-18,유동자산,20230630,61065469280.0,20230818000178.0,반기보고서 (2023.06),20230818.0,2023-08-18,5110.0,163716.0,한창
7334,2023-08-18,비유동자산,20230630,33918502510.0,20230818000178.0,반기보고서 (2023.06),20230818.0,2023-08-18,5110.0,163716.0,한창
7335,2023-08-18,자산총계,20230630,94983971790.0,20230818000178.0,반기보고서 (2023.06),20230818.0,2023-08-18,5110.0,163716.0,한창
7336,2023-08-18,유동부채,20230630,86888287731.0,20230818000178.0,반기보고서 (2023.06),20230818.0,2023-08-18,5110.0,163716.0,한창
7337,2023-08-18,비유동부채,20230630,6546306791.0,20230818000178.0,반기보고서 (2023.06),20230818.0,2023-08-18,5110.0,163716.0,한창
7338,2023-08-18,부채총계,20230630,93434594522.0,20230818000178.0,반기보고서 (2023.06),20230818.0,2023-08-18,5110.0,163716.0,한창
7339,2023-08-18,자본총계,20230630,1549377268.0,20230818000178.0,반기보고서 (2023.06),20230818.0,2023-08-18,5110.0,163716.0,한창
7340,2023-08-18,유동자산,20221231,77404531331.0,20230818000178.0,반기보고서 (2023.06),20230818.0,2023-08-18,5110.0,163716.0,한창
7341,2023-08-18,비유동자산,20221231,36076461901.0,20230818000178.0,반기보고서 (2023.06),20230818.0,2023-08-18,5110.0,163716.0,한창
7342,2023-08-18,자산총계,20221231,113480993232.0,20230818000178.0,반기보고서 (2023.06),20230818.0,2023-08-18,5110.0,163716.0,한창
7343,2023-08-18,유동부채,20221231,82062812987.0,20230818000178.0,반기보고서 (2023.06),20230818.0,2023-08-18,5110.0,163716.0,한창
