,concept_id,label_ko,label_en,class0,class1,class2,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,class3,class4,comment
999,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20211231,9157134165228.0,20230321001573,사업보고서 (2022.12),20230321,20230321,034020,00159616,두산에너빌리티,,,
1000,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20211231,1833756050629.0,20230321001573,사업보고서 (2022.12),20230321,20230321,034020,00159616,두산에너빌리티,,,
1001,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210101-20211231,964392551948.0,20230321001573,사업보고서 (2022.12),20230321,20230321,034020,00159616,두산에너빌리티,,,
1002,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),손익계산서 [abstract],당기순이익(손실),,20210101-20211231,645821146630.0,20230321001573,사업보고서 (2022.12),20230321,20230321,034020,00159616,두산에너빌리티,,,
1003,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20210101-20211231,1090.0,20230321001573,사업보고서 (2022.12),20230321,20230321,034020,00159616,두산에너빌리티,,,
1004,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20200101-20201231,7853988551074.0,20230321001573,사업보고서 (2022.12),20230321,20230321,034020,00159616,두산에너빌리티,,,
1005,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20200101-20201231,1001284287290.0,20230321001573,사업보고서 (2022.12),20230321,20230321,034020,00159616,두산에너빌리티,,,
1006,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20200101-20201231,1156036442394.0,20230321001573,사업보고서 (2022.12),20230321,20230321,034020,00159616,두산에너빌리티,,,
1007,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),손익계산서 [abstract],당기순이익(손실),,20200101-20201231,-838445772846.0,20230321001573,사업보고서 (2022.12),20230321,20230321,034020,00159616,두산에너빌리티,,,
1008,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20200101-20201231,-4279.0,20230321001573,사업보고서 (2022.12),20230321,20230321,034020,00159616,두산에너빌리티,,,
1009,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220701-20220930,3289452877144.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1010,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220701-20220930,670871245085.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1011,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220701-20220930,356302146185.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1012,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20220701-20220930,135.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1013,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220930,8949497607325.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1014,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220930,1849792123541.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1015,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220930,1015378469800.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1016,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20220101-20220930,-239.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1017,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210701-20210930,2433717208807.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1018,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210701-20210930,496229523861.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1019,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210701-20210930,272689504628.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1020,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20210701-20210930,266.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1021,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20210930,6273415053656.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1022,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20210930,1352322542209.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1023,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210101-20210930,661878571851.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1024,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20210101-20210930,739.0,20221114002161,분기보고서 (2022.09),20221114,20221114,034020,00159616,두산에너빌리티,,,
1025,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220401-20220630,3169295468029.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1026,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220401-20220630,665360284100.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1027,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220401-20220630,337023727930.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1028,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20220401-20220630,-306.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1029,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220630,5660044730181.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1030,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220630,1178920878456.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1031,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220630,659076323615.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1032,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20220101-20220630,-388.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1033,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210401-20210630,1967753452034.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1034,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210401-20210630,414427970667.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1035,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210401-20210630,189448806834.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1036,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20210401-20210630,194.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1037,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20210630,3839697844849.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1038,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20210630,856093018348.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1039,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210101-20210630,389189067223.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1040,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20210101-20210630,469.0,20220816001395,반기보고서 (2022.06),20220816,20220816,034020,00159616,두산에너빌리티,,,
1041,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220331,2551539757319.0,20220513001669,분기보고서 (2022.03),20220513,20220513,034020,00159616,두산에너빌리티,,,
1042,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220331,519745293254.0,20220513001669,분기보고서 (2022.03),20220513,20220513,034020,00159616,두산에너빌리티,,,
1043,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220331,327605358247.0,20220513001669,분기보고서 (2022.03),20220513,20220513,034020,00159616,두산에너빌리티,,,
1044,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20220101-20220331,-68.0,20220513001669,분기보고서 (2022.03),20220513,20220513,034020,00159616,두산에너빌리티,,,
1045,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20210331,1920556016979.0,20220513001669,분기보고서 (2022.03),20220513,20220513,034020,00159616,두산에너빌리티,,,
1046,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20210331,446562685286.0,20220513001669,분기보고서 (2022.03),20220513,20220513,034020,00159616,두산에너빌리티,,,
1047,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210101-20210331,204694379399.0,20220513001669,분기보고서 (2022.03),20220513,20220513,034020,00159616,두산에너빌리티,,,
1048,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],지배기업 소유주지분 주당손익,기본주당이익(손실),20210101-20210331,281.0,20220513001669,분기보고서 (2022.03),20220513,20220513,034020,00159616,두산에너빌리티,,,
1049,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,,20230701-20230930,823866189802.0,20231114001536,분기보고서 (2023.09),20231114,20231114,051900,00356370,LG생활건강,,,
1050,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,,20230701-20230930,922314836740.0,20231114001536,분기보고서 (2023.09),20231114,20231114,051900,00356370,LG생활건강,,,
